,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
430,EPIC 214611894,2MASS J18454575-2603548,EPIC 214611894.01,,281.440643,0.0,18h45m45.75s,-26.065205,0.0,-26d03m54.7s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,1,7.0,,,,,,,,,,,,,,,,,,,,,,1.21,,,0.0,,,,,11.872,,0.0,12.991,0.02,0.0,12.189,0.02,0.0,,,,12.585999999999999,0.01,0.0,11.885,0.02,0.0,11.565999999999999,0.06,0.0,,,,10.484000000000002,0.026000000000000002,0.0,10.157,0.026000000000000002,0.0,10.033999999999999,0.023,0.0,9.878,0.023,0.0,9.917,0.02,0.0,9.972000000000001,0.062,0.0,8.29,,-1.0,0.802,0.027999999999999997,0.0,0.327,0.037000000000000005,0.0,0.12300000000000001,0.035,0.0,0.45,0.035,0.0,,,21.568409,0.000235,-0.000229,0.0,2457325.85483,0.000286,-0.00029,0.0,,,,,0.1696,0.0008,-0.0008,0.0,,,,,0.11,0.1,-0.08,0.0,,,,,0.1557,0.0013,-0.0006,0.0,1.83,0.25,-0.19,0.0,20.5,2.8,-2.1,0.0,,,,,1.0
431,EPIC 213546283,2MASS J19173044-2902573,EPIC 213546283.01,,289.376862,0.0,19h17m30.45s,-29.049205999999998,0.0,-29d02m57.1s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,7.0,,,,,,,,,,,,,,,,,,,,,,1.1,,,0.0,,,,,12.030999999999999,,0.0,12.624,0.344,0.0,12.207,0.29600000000000004,0.0,,,,12.539000000000001,0.031,0.0,12.033,0.04,0.0,11.812999999999999,0.06,0.0,,,,10.847000000000001,0.025,0.0,10.48,0.025,0.0,10.436,0.021,0.0,10.370999999999999,0.023,0.0,10.422,0.021,0.0,10.373,0.11699999999999999,0.0,8.402999999999999,,-1.0,0.41700000000000004,0.45399999999999996,0.0,0.36700000000000005,0.035,0.0,0.044000000000000004,0.033,0.0,0.41100000000000003,0.033,0.0,,,9.769155,0.000909,-0.000906,0.0,2457312.13114,0.003468,-0.003617,0.0,,,,,0.1242,0.0062,-0.0058,0.0,,,,,0.48,0.31,-0.33,0.0,,,,,0.0277,0.0024,-0.0012,0.0,0.29,0.05,-0.04,0.0,3.3,0.6,-0.4,0.0,,,,,1.0
432,EPIC 212577658,2MASS J13550080-1104474,EPIC 212577658.01,,208.753357,0.0,13h55m00.81s,-11.079821,0.0,-11d04m47.4s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.84,,,0.0,,,,,11.540999999999999,,0.0,12.638,0.02,0.0,11.802999999999999,0.03,0.0,,,,12.148,0.03,0.0,11.526,0.02,0.0,11.280999999999999,0.04,0.0,,,,10.335,0.026000000000000002,0.0,9.987,0.034,0.0,9.883,0.027000000000000003,0.0,9.736,0.022000000000000002,0.0,9.801,0.02,0.0,9.793,0.051,0.0,8.587,,-1.0,0.835,0.036000000000000004,0.0,0.348,0.043,0.0,0.10400000000000001,0.043,0.0,0.452,0.037000000000000005,0.0,,,14.069121,0.001052,-0.001029,0.0,2457221.32168,0.003203,-0.0033090000000000003,0.0,,,,,0.1246,0.005,-0.005,0.0,,,,,0.49,0.3,-0.33,0.0,,,,,0.0201,0.0029,-0.0012,0.0,0.16,0.07,-0.06,0.0,1.8,0.8,-0.7,0.0,,,,,1.0
433,EPIC 212782836,2MASS J13390713-0602293,EPIC 212782836.01,K2-279 b,204.779724,0.0,13h39m07.13s,-6.041594,0.0,-06d02m29.7s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.76,,,0.0,,,,,11.574000000000002,,0.0,12.327,0.263,0.0,11.491,0.153,0.0,,,,12.075999999999999,0.01,0.0,11.565999999999999,0.02,0.0,11.359000000000002,0.07,0.0,,,,10.431,0.023,0.0,10.091000000000001,0.023,0.0,9.994,0.024,0.0,9.971,0.022000000000000002,0.0,10.022,0.019,0.0,9.939,0.052000000000000005,0.0,8.886000000000001,,-1.0,0.836,0.304,0.0,0.34,0.033,0.0,0.09699999999999999,0.033,0.0,0.43700000000000006,0.033,0.0,,,7.122297,0.001782,-0.00168,0.0,2457222.13397,0.008762,-0.008654,0.0,,,,,0.1308,0.0108,-0.0104,0.0,,,,,0.49,0.32,-0.33,0.0,,,,,0.0126,0.0017,-0.0009,0.0,0.09,0.01,-0.01,0.0,1.0,0.1,-0.1,0.0,,,,,1.0
434,EPIC 212521166,2MASS J13492388-1217042,EPIC 212521166.01,K2-110 b,207.349533,0.0,13h49m23.89s,-12.284491000000001,0.0,-12d17m04.2s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.68,,,0.0,,,,,11.59,,0.0,12.834000000000001,0.05,0.0,11.915,0.07,0.0,,,,12.341,0.04,0.0,11.562999999999999,0.03,0.0,11.267999999999999,0.03,0.0,,,,10.184,0.022000000000000002,0.0,9.641,0.023,0.0,9.607000000000001,0.024,0.0,9.521,0.024,0.0,9.577,0.02,0.0,9.479,0.038,0.0,8.695,,-1.0,0.919,0.086,0.0,0.5429999999999999,0.032,0.0,0.034,0.033,0.0,0.5770000000000001,0.033,0.0,,,13.86383,0.000404,-0.000397,0.0,2457233.73917,0.000925,-0.00095,0.0,,,,,0.1333,0.0025,-0.0021,0.0,,,,,0.41,0.28,-0.27,0.0,,,,,0.0333,0.0022,-0.0008,0.0,0.22,0.02,-0.01,0.0,2.5,0.2,-0.1,0.0,,,,,1.0
435,EPIC 212586030,2MASS J13432595-1053489,EPIC 212586030.01,,205.858154,0.0,13h43m25.96s,-10.896922,0.0,-10d53m48.9s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,3.83,,,0.0,,,,,11.689,,0.0,13.116,0.07,0.0,12.019,0.04,0.0,,,,12.555,0.04,0.0,11.667,0.03,0.0,11.319,0.06,0.0,,,,10.117,0.023,0.0,9.607999999999999,0.021,0.0,9.468,0.019,0.0,9.413,0.024,0.0,9.495,0.02,0.0,9.341000000000001,0.034,0.0,9.163,,-1.0,1.097,0.081,0.0,0.509,0.031,0.0,0.14,0.027999999999999997,0.0,0.649,0.03,0.0,,,7.783286,0.000743,-0.000753,0.0,2457220.89575,0.003699,-0.003796,0.0,,,,,0.0525,0.0217,-0.0525,0.0,,,,,1.36,0.41,-0.29,0.0,,,,,0.3728,0.3924,-0.2658,0.0,13.89,14.79,-10.08,0.0,155.7,165.8,-113.0,0.0,,,,,1.0
436,EPIC 212300977,2MASS J13350194-1730124,EPIC 212300977.01,WASP-55 b,203.758102,0.0,13h35m01.94s,-17.50355,0.0,-17d30m12.8s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,1.11,,,0.0,,,,,11.738,,0.0,12.689,0.32,0.0,11.753,0.191,0.0,,,,12.129000000000001,0.01,0.0,11.705,0.06,0.0,11.571,0.06,0.0,,,,10.775,0.027000000000000003,0.0,10.443,0.023,0.0,10.395999999999999,0.024,0.0,10.323,0.023,0.0,10.343,0.02,0.0,10.380999999999998,0.064,0.0,8.641,,-1.0,0.9359999999999999,0.373,0.0,0.332,0.035,0.0,0.047,0.033,0.0,0.379,0.036000000000000004,0.0,,,4.465635,2.3e-05,-2.3e-05,0.0,2457224.99482,0.00020099999999999998,-0.000202,0.0,,,,,0.1467,0.0004,-0.0004,0.0,,,,,0.07,0.07,-0.05,0.0,,,,,0.1223,0.0004,-0.0002,0.0,1.32,0.15,-0.11,0.0,14.8,1.7,-1.2,0.0,,,,,1.0
437,EPIC 212779596,2MASS J13553641-0608100,EPIC 212779596.02,K2-199 c,208.901703,0.0,13h55m36.41s,-6.136143,0.0,-06d08m10.1s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.7,,,0.0,,,,,11.93,,0.0,13.323,0.03,0.0,12.289000000000001,0.02,0.0,,,,12.796,0.02,0.0,11.859000000000002,0.03,0.0,11.559000000000001,0.05,0.0,,,,10.277000000000001,0.023,0.0,9.726,0.021,0.0,9.625,0.019,0.0,9.542,0.022000000000000002,0.0,9.609,0.02,0.0,9.514,0.04,0.0,8.827,,-1.0,1.034,0.036000000000000004,0.0,0.551,0.031,0.0,0.10099999999999999,0.027999999999999997,0.0,0.652,0.03,0.0,,,7.374689,0.000354,-0.000344,0.0,2457222.93038,0.0019510000000000003,-0.001998,0.0,,,,,0.1021,0.0046,-0.0033,0.0,,,,,0.48,0.31,-0.33,0.0,,,,,0.0394,0.0045,-0.0016,0.0,0.27,0.05,-0.04,0.0,3.0,0.6,-0.4,0.0,,,,,1.0
438,EPIC 212779596,2MASS J13553641-0608100,EPIC 212779596.01,K2-199 b,208.901703,0.0,13h55m36.41s,-6.136143,0.0,-06d08m10.1s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.7,,,0.0,,,,,11.93,,0.0,13.323,0.03,0.0,12.289000000000001,0.02,0.0,,,,12.796,0.02,0.0,11.859000000000002,0.03,0.0,11.559000000000001,0.05,0.0,,,,10.277000000000001,0.023,0.0,9.726,0.021,0.0,9.625,0.019,0.0,9.542,0.022000000000000002,0.0,9.609,0.02,0.0,9.514,0.04,0.0,8.827,,-1.0,1.034,0.036000000000000004,0.0,0.551,0.031,0.0,0.10099999999999999,0.027999999999999997,0.0,0.652,0.03,0.0,,,3.225349,0.000219,-0.000214,0.0,2457221.96412,0.002872,-0.002896,0.0,,,,,0.085,0.0042,-0.0042,0.0,,,,,0.52,0.31,-0.35,0.0,,,,,0.0245,0.0032,-0.0013,0.0,0.17,0.04,-0.03,0.0,1.9,0.4,-0.3,0.0,,,,,1.0
439,EPIC 212735333,2MASS J13293447-0722262,EPIC 212735333.01,K2-197 b,202.393661,0.0,13h29m34.48s,-7.374002000000001,0.0,-07d22m26.4s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.96,,,0.0,,,,,11.977,,0.0,12.884,0.04,0.0,12.157,0.01,0.0,,,,12.482999999999999,0.04,0.0,11.958,0.01,0.0,11.76,0.1,0.0,,,,10.880999999999998,0.022000000000000002,0.0,10.558,0.021,0.0,10.479000000000001,0.024,0.0,10.425999999999998,0.023,0.0,10.468,0.021,0.0,10.487,0.076,0.0,8.831,,-1.0,0.727,0.040999999999999995,0.0,0.32299999999999995,0.03,0.0,0.079,0.032,0.0,0.402,0.033,0.0,,,8.357441,0.000961,-0.000993,0.0,2457218.18632,0.005019,-0.0048920000000000005,0.0,,,,,0.1446,0.0079,-0.0075,0.0,,,,,0.49,0.31,-0.33,0.0,,,,,0.0241,0.0032,-0.0015,0.0,0.22,0.04,-0.02,0.0,2.5,0.4,-0.2,0.0,,,,,1.0
440,EPIC 212679181,2MASS J13265692-0845469,EPIC 212679181.01,,201.73718300000002,0.0,13h26m56.92s,-8.763013,0.0,-08d45m46.8s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.36,,,0.0,,,,,12.011,,0.0,14.515999999999998,0.04,0.0,12.992,0.04,0.0,,,,13.808,0.03,0.0,12.432,0.01,0.0,11.24,0.04,0.0,,,,9.448,0.026000000000000002,0.0,8.857999999999999,0.032,0.0,8.588,0.024,0.0,,,,,,,,,,,,,1.524,0.057,0.0,0.59,0.040999999999999995,0.0,0.27,0.04,0.0,0.86,0.035,0.0,,,1.054612,2.3e-05,-2.4e-05,0.0,2457221.76792,0.0009369999999999999,-0.000932,0.0,,,,,0.0204,0.0025,-0.0021,0.0,,,,,0.5,0.33,-0.34,0.0,,,,,0.0249,0.0033,-0.0017,0.0,0.09,0.04,-0.04,0.0,1.0,0.4,-0.4,0.0,,,,,1.0
441,EPIC 212587672,2MASS J13414671-1051447,EPIC 212587672.01,,205.444702,0.0,13h41m46.73s,-10.862432,0.0,-10d51m44.8s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.95,,,0.0,,,,,12.187999999999999,,0.0,12.690999999999999,0.287,0.0,12.487,0.268,0.0,,,,12.567,0.04,0.0,12.175,0.03,0.0,12.025,0.06,0.0,,,,11.181,0.023,0.0,10.911,0.021,0.0,10.857000000000001,0.021,0.0,10.802,0.024,0.0,10.853,0.021,0.0,10.767000000000001,0.094,0.0,9.086,,-1.0,0.204,0.39299999999999996,0.0,0.27,0.031,0.0,0.054000000000000006,0.03,0.0,0.324,0.031,0.0,,,23.226,0.003022,-0.003156,0.0,2457237.0440599998,0.0037689999999999998,-0.003889,0.0,,,,,0.1346,0.0079,-0.0067,0.0,,,,,0.49,0.32,-0.34,0.0,,,,,0.022,0.0026,-0.0013,0.0,0.21,0.03,-0.02,0.0,2.3,0.3,-0.2,0.0,,,,,1.0
442,EPIC 212697709,2MASS J13263727-0819033,EPIC 212697709.01,WASP-157 b,201.655197,0.0,13h26m37.25s,-8.31756,0.0,-08d19m03.2s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,1.2,,,0.0,,,,,12.193,,0.0,12.959000000000001,0.324,0.0,12.914000000000001,0.33899999999999997,0.0,,,,12.652999999999999,0.02,0.0,12.125,0.02,0.0,11.997,0.06,0.0,,,,11.11,0.026000000000000002,0.0,10.799000000000001,0.023,0.0,10.764000000000001,0.023,0.0,10.708,0.024,0.0,10.754000000000001,0.021,0.0,10.675999999999998,0.092,0.0,9.154,,-1.0,0.045,0.469,0.0,0.311,0.035,0.0,0.035,0.033,0.0,0.34600000000000003,0.035,0.0,,,3.951623,1.9e-05,-1.8e-05,0.0,2457222.23864,0.000196,-0.000196,0.0,,,,,0.0762,0.0008,-0.0013,0.0,,,,,0.85,0.01,-0.01,0.0,,,,,0.0917,0.0011,-0.0011,0.0,1.07,0.15,-0.12,0.0,12.0,1.7,-1.3,0.0,,,,,1.0
443,EPIC 212394689,2MASS J13342910-1502105,EPIC 212394689.01,K2-189 c,203.62129199999998,0.0,13h34m29.11s,-15.036359,0.0,-15d02m10.9s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.88,,,0.0,,,,,12.206,,0.0,13.015,0.314,0.0,12.399000000000001,0.212,0.0,,,,12.765,0.04,0.0,12.208,0.05,0.0,11.966,0.08,0.0,,,,11.038,0.022000000000000002,0.0,10.700999999999999,0.025,0.0,10.589,0.021,0.0,10.55,0.023,0.0,10.606,0.021,0.0,10.558,0.075,0.0,9.344,,-1.0,0.616,0.379,0.0,0.337,0.033,0.0,0.11199999999999999,0.033,0.0,0.449,0.03,0.0,,,6.679224,0.000371,-0.000381,0.0,2457223.41757,0.002322,-0.002303,0.0,,,,,0.1129,0.0037,-0.0033,0.0,,,,,0.46,0.3,-0.31,0.0,,,,,0.0271,0.0022,-0.0009,0.0,0.23,0.03,-0.02,0.0,2.6,0.3,-0.2,0.0,,,,,1.0
444,EPIC 212689874,2MASS J13191957-0830339,EPIC 212689874.01,K2-195 b,199.831512,0.0,13h19m19.56s,-8.50948,0.0,-08d30m34.1s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.95,,,0.0,,,,,12.33,,0.0,13.132,0.03,0.0,12.497,0.01,0.0,,,,12.754000000000001,0.04,0.0,12.31,0.04,0.0,12.148,0.02,0.0,,,,11.248,0.026000000000000002,0.0,10.904000000000002,0.023,0.0,10.876,0.023,0.0,10.809000000000001,0.023,0.0,10.847999999999999,0.02,0.0,10.732000000000001,0.087,0.0,9.086,,-1.0,0.635,0.032,0.0,0.344,0.035,0.0,0.027999999999999997,0.033,0.0,0.37200000000000005,0.035,0.0,,,15.852989,0.001233,-0.001226,0.0,2457225.04544,0.002937,-0.003008,0.0,,,,,0.2017,0.0058,-0.005,0.0,,,,,0.39,0.31,-0.27,0.0,,,,,0.0287,0.0016,-0.0008,0.0,0.27,0.04,-0.02,0.0,3.0,0.4,-0.2,0.0,,,,,1.0
445,EPIC 212435047,2MASS J13283136-1407346,EPIC 212435047.01,,202.130722,0.0,13h28m31.37s,-14.126292000000001,0.0,-14d07m34.7s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,1.1,,,0.0,,,,,12.389000000000001,,0.0,13.163,0.06,0.0,12.5,0.02,0.0,,,,12.765,0.04,0.0,12.325999999999999,0.03,0.0,12.228,0.12,0.0,,,,11.237,0.026000000000000002,0.0,10.981,0.023,0.0,10.907,0.023,0.0,10.845999999999998,0.023,0.0,10.875,0.02,0.0,10.765999999999998,0.09,0.0,9.152999999999999,,-1.0,0.6629999999999999,0.063,0.0,0.256,0.035,0.0,0.07400000000000001,0.033,0.0,0.33,0.035,0.0,,,1.115485,0.000108,-0.00011,0.0,2457218.44536,0.004406,-0.00425,0.0,,,,,0.0658,0.0087,-0.0096,0.0,,,,,0.52,0.34,-0.35,0.0,,,,,0.0132,0.0019,-0.001,0.0,0.14,0.03,-0.02,0.0,1.6,0.3,-0.2,0.0,,,,,1.0
446,EPIC 212460519,2MASS J13341115-1334370,EPIC 212460519.01,K2-126 b,203.546539,0.0,13h34m11.17s,-13.576928,0.0,-13d34m36.9s,CONFIRMED,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.66,,,0.0,,,,,12.445,,0.0,14.154000000000002,0.06,0.0,12.918,0.03,0.0,,,,13.569,0.03,0.0,12.357000000000001,0.07,0.0,11.964,0.17,0.0,,,,10.508,0.023,0.0,9.917,0.025,0.0,9.712,0.021,0.0,9.677999999999999,0.023,0.0,9.724,0.021,0.0,9.631,0.040999999999999995,0.0,8.58,,-1.0,1.236,0.067,0.0,0.591,0.034,0.0,0.205,0.033,0.0,0.7959999999999999,0.031,0.0,,,7.385453,0.000486,-0.000476,0.0,2457223.7999400003,0.002502,-0.002475,0.0,,,,,0.1096,0.0037,-0.0033,0.0,,,,,0.48,0.28,-0.32,0.0,,,,,0.0278,0.0031,-0.0013,0.0,0.18,0.04,-0.03,0.0,2.0,0.4,-0.3,0.0,,,,,1.0
447,EPIC 212639319,2MASS J13181875-0941307,EPIC 212639319.01,,199.57814,0.0,13h18m18.75s,-9.691857,0.0,-09d41m30.7s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,0.81,,,0.0,,,,,12.470999999999998,,0.0,13.433,0.02,0.0,12.62,0.05,0.0,,,,12.979000000000001,0.03,0.0,12.374,0.03,0.0,12.253,0.1,0.0,,,,11.13,0.024,0.0,10.727,0.023,0.0,10.647,0.019,0.0,10.632,0.022000000000000002,0.0,10.687999999999999,0.02,0.0,10.557,0.073,0.0,8.801,,-1.0,0.813,0.054000000000000006,0.0,0.40299999999999997,0.033,0.0,0.08,0.03,0.0,0.483,0.031,0.0,,,13.843678,0.000906,-0.000989,0.0,2457222.43871,0.002882,-0.002728,0.0,,,,,0.0737,0.0079,-0.0075,0.0,,,,,1.2,0.46,-0.22,0.0,,,,,0.2421,0.4469,-0.1927,0.0,1.91,3.6,-1.7,0.0,21.4,40.4,-19.1,0.0,,,,,1.0
448,EPIC 212555594,2MASS J13461973-1133226,EPIC 212555594.02,,206.582275,0.0,13h46m19.75s,-11.556253,0.0,-11d33m22.5s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,0.83,,,0.0,,,,,12.482000000000001,,0.0,13.55,0.02,0.0,12.704,0.04,0.0,,,,13.075,0.02,0.0,12.425,0.03,0.0,12.228,0.09,0.0,,,,11.120999999999999,0.021,0.0,10.715,0.021,0.0,10.657,0.025,0.0,10.572000000000001,0.023,0.0,10.623,0.02,0.0,10.749,0.08900000000000001,0.0,8.724,,-1.0,0.846,0.045,0.0,0.406,0.03,0.0,0.057999999999999996,0.033,0.0,0.46399999999999997,0.033,0.0,,,4.162764,0.000669,-0.000645,0.0,2457220.4441299997,0.006235,-0.006441,0.0,,,,,0.0646,0.0083,-0.0083,0.0,,,,,0.5,0.32,-0.34,0.0,,,,,0.0168,0.0026,-0.0017,0.0,0.13,0.06,-0.05,0.0,1.5,0.7,-0.6,0.0,,,,,1.0
449,EPIC 212428509,2MASS J13343085-1416178,EPIC 212428509.01,,203.628494,0.0,13h34m30.84s,-14.271621,0.0,-14d16m17.8s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,0.94,,,0.0,,,,,12.482999999999999,,0.0,13.317,0.05,0.0,12.700999999999999,0.02,0.0,,,,12.954,0.04,0.0,12.517999999999999,0.04,0.0,12.280999999999999,0.06,0.0,,,,11.375,0.025,0.0,11.085,0.035,0.0,10.975999999999999,0.026000000000000002,0.0,10.864,0.023,0.0,10.863,0.021,0.0,10.927999999999999,0.099,0.0,8.926,,-1.0,0.616,0.054000000000000006,0.0,0.29,0.043,0.0,0.109,0.044000000000000004,0.0,0.39899999999999997,0.036000000000000004,0.0,,,2.667929,2.1e-05,-1.6e-05,0.0,2457222.50331,0.000139,-0.000312,0.0,,,,,0.0871,0.0067,-0.0079,0.0,,,,,1.42,0.1,-0.1,0.0,,,,,0.497,0.0863,-0.0853,0.0,4.52,1.06,-0.87,0.0,50.7,11.9,-9.7,0.0,,,,,1.0
450,EPIC 212585579,2MASS J13391579-1054250,EPIC 212585579.01,,204.815765,0.0,13h39m15.78s,-10.906977000000001,0.0,-10d54m25.1s,CANDIDATE,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,1.09,,,0.0,,,,,12.629000000000001,,0.0,13.411,0.07,0.0,12.812999999999999,0.03,0.0,,,,13.050999999999998,0.04,0.0,12.648,0.04,0.0,12.448,0.1,0.0,,,,11.655,0.024,0.0,11.33,0.024,0.0,11.288,0.023,0.0,11.241,0.024,0.0,11.26,0.021,0.0,11.050999999999998,0.131,0.0,9.085,0.506,0.0,0.598,0.076,0.0,0.325,0.034,0.0,0.042,0.033,0.0,0.36700000000000005,0.033,0.0,,,3.021795,9.3e-05,-9.4e-05,0.0,2457221.56299,0.001279,-0.001227,0.0,,,,,0.0,0.0,0.0,0.0,,,,,1.45,0.44,-0.3,0.0,,,,,0.3876,0.3569,-0.2416,0.0,4.09,3.8,-2.58,0.0,45.9,42.6,-28.9,0.0,,,,,1.0
